,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
65,20,Rwanda,2011,85.69,INGOBOKA,6.2,15702.37,"Silo Coffee Store for Five Senses, Syndicate Espresso, Sensory Lab, Dimattina Coffee, Proud Mary, Seven Seeds and Penny Farthing Espresso",Sibomana Nuru,1481.0,Rutsiro,Western,others_process,0,1,0,1,0,0,0,0,1,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,21,Rwanda,2011,85.66,KOAKAKA/KARAMBI,5.25,10637.13,Coffee Magazine Company Ltd.,Nyirindekwe Evaliste,1685.0,Huye,Southern,others_process,0,0,0,1,0,0,0,3,3,4,1,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,22,Rwanda,2011,85.59,Bushoki Coffee Washing Station,5.75,12014.22,"Wataru & Co., Ltd.",Barhubwenge Protais,1776.0,Rulindo,Northern,others_process,0,0,0,0,1,0,0,2,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,23,Rwanda,2011,85.56,Nyarusiza CWS,5.15,13369.19,Gamsung international coffea coffee Inc.,Niyirora Vinvent,1785.0,Nyamagabe,Southern,others_process,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,24,Rwanda,2011,85.44,MUSASA (API),6.05,12258.03,Coffee Bean International for Target,Nizeyimana Leonard,1525.0,Rutsiro,Western,others_process,0,1,0,1,0,1,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,25,Rwanda,2011,85.41,Abakundakawa/Rushashi/Misozi,5.1,12270.65,Blue Bottle Coffee Co.,Uwitonze Vestine,1755.0,Gakenke,Northern,others_process,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,26,Rwanda,2011,85.19,Dukunde…,5.8,14087.85,Wataru & Co. Ltd.,Murekatete Odette,2002.0,Gakenke,Northern,others_process,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72,27,Rwanda,2011,85.19,COOPAC/Nyamwenda,6.1,11973.08,"MI Coffee coporation for EL CAFE coffee roasters, Coffee Radio,Coffee Eyagi, Coffee loves him, Told a story",Rwakagara Nzungize Emmanuel,1425.0,Rubavu,Western,others_process,0,0,0,1,0,1,0,0,2,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,28,Rwanda,2011,85.09,Mushonyi Washing Station-API,5.3,10570.64,Wataru for Ogawa Coffee,Mujawamariya Sezarie,1828.0,Rutsiro,Western,others_process,1,0,1,0,0,1,0,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,29,Rwanda,2011,85.06,SACOF/Gishamwana,6.0,12322.02,Cafe Imports,Kagimbanyi Uwimbabazi,1478.0,Rutsiro,Western,others_process,1,1,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30,Rwanda,2011,85.0,SACOF Rulindo,6.15,10124.25,"Mercanta The Coffee Hunters for Caffè Cataldi (FR), Has Bean Coffee (UK), Kaffitár (Iceland), Origin Coffee Limited (UK), Melbourne Coffee Merchants (Aus), Origin Coffee Roasting (South Africa).",Kaziyumugabo Justin,1794.0,Gakenke,Northern,others_process,0,0,0,1,0,0,0,1,0,3,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,31,Rwanda,2011,85.0,API Rwinyoni,6.0,10827.06,InterAmerican Coffee GmbH,Ngango Abraham,1542.0,Rutsiro,Western,others_process,0,0,0,0,0,1,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,32,Rwanda,2011,84.97,RMC,6.1,13517.97,Kaffebrenneriet as,Uwengimana Emmanuel,1459.0,Gakenke,Northern,others_process,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,33,Rwanda,2011,84.53,SACOF Kigeyo,5.81,11955.3,Maranatha Import Export Pty Ltd for Gloria Jeans Coffees (Australia),Benimana Moussa,1613.0,Rutsiro,Western,others_process,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,34,Rwanda,2011,84.19,API Nyamyumba,5.25,9129.59,Boyd Coffee Company,Biryukomeye - Fabien,1742.0,Rubavu,Western,others_process,0,0,0,0,0,0,1,0,4,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,35,Rwanda,2011,84.06,KOPAKAMA/ Misozi,5.01,12688.53,honuKATOCOFFEE Inc.,Nsabyimbabazi J.Claude,1757.0,Rutsiro,Western,others_process,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,36,Rwanda,2011,84.0,Nyarusiza CWS,5.5,12362.46,"Wataru & Co., Ltd.",Ruhirwa Pascal,1785.0,Nyamagabe,Southern,others_process,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82,1,Rwanda,2012,90.19,GITESI Washing Station,11.1,26673.3,"Time’s club for C-COOP, Kyokuto Fadie, Tashiro coffee and Coffee Libre",Gahizi Alexis,1750.0,Karongi,Western,washed,0,1,0,0,0,1,0,3,5,2,3,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
83,2,Rwanda,2012,89.83,Huye Mountain Coffee Washing…,9.1,15042.3,Maruyama Coffee and branch coffee (Japan) and Orsir Coffee (Taiwan),Nyabyenda Jean Damascene,1900.0,Huye,Southern,washed,0,0,0,1,0,0,0,1,3,2,3,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
