,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
55,24,Bolivia,2007,84.61,Cerro Condoriri,4.9,8426.07,SUPREMO Kaffeeroesterei Unterhaching,Máximo Yapu Chuyma,1500,Calama,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,25,Bolivia,2007,84.5,Machacamarca BV,5.24,9010.73,Has Bean Coffee Ltd,Maria Nina Lupe del Rosario Andrade,1790,Chulumani,Sud-Yungas,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,26,Bolivia,2007,84.11,Ciana,4.9,13611.34,Equal Exchange,"Andres Ulluri Luque, Luciano Huanca Flores",1700,Carrasco La Reserva,Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,1,Bolivia,2008,92.03,Café de Cordillera,12.15,28929.06,"Maruyama Coffee for Mikatajuku group, Honey Coffee, Adati Coffee and Orsir Coffee",Zenovia R. Charca de Huayhua,1682,San Lorenzo County,Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,2,Bolivia,2008,90.85,Flor de Mayo,12.15,24107.55,"Invalsa Coffee®, MA, Bewleys Ltd of Ireland, Sacred Grounds Coffee, CA, Terroir Coffee, MA, TAN Coffee, Canada, Olympia Coffee, WA",Pedro Castro Conurana,1531,"Siete Estrellas, Chijchipani County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
60,3,Bolivia,2008,89.94,Cima del Jaguar A,7.0,22222.6,Kaffebrenneriet as,Braulio Luque Yana,1605,"Kantutani, Rosario de Entre Rios",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,4,Bolivia,2008,88.97,Café Ascencion,7.7,17315.11,"UCC Ueshima Coffee Co., Ltd.",Domingo Mamani Alanoca,1650,"Colonia Alto Ascensión, Rosario Entre Rios County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,5,Bolivia,2008,88.97,Café Caracol,6.05,11203.89,"Wataru & Co., Ltd.",Jacinto Titirico Ibañez,1563,"Colonia 7 Estrellas, Chijchipani County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
63,6,Bolivia,2008,88.94,Café Golondrina,8.05,14907.66,"Invalsa Coffee®, MA, Montana Coffee, MT, TAN Coffee, Canada, Interamerican Coffee GmbH, Germany, Java Blend Coffee, Canada, Olympia Coffee, WA",Celso David Mayta Quispe,1550,"Colonia Copacabana, Rural Caranavi",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,7,Bolivia,2008,88.74,Café Aurelio,8.05,12777.99,Times Club for C-COOP,Aurelio Mamani Ramirez,1561,"Colonia Kantutani, Rosario Entre Rios County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,8,Bolivia,2008,88.47,APECE,6.35,11759.46,Kyokuto Fadie Corporation,Julia Tintaya de Patana,1550,"Colonia Sabaya, Carrasco La Reserva County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,9,Bolivia,2008,87.74,Café Estrella,10.55,16746.31,Solberg & Hansen AS,Cruz Quispe Mamani,1682,"Colonia La Estrella, Incahuara County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,10,Bolivia,2008,87.71,Café Flor Rosa,5.33,9165.5,"Arab Coffee Co., Ltd",Martha Ojeda Mamani,1650,"Colonia Loayza, Santa Fé County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
68,11,Bolivia,2008,86.18,Café Montaña,5.9,9365.24,Solberg & Hansen AS,Félix Yana Mamani,1600,"Colonia San Ignacio, Carrasco La Reserva County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,12,Bolivia,2008,86.03,Café Alejandra,5.87,10094.09,"Johan & Nystrom, Coffee-roaster and Tea-merchant",Florencia Fernandez Choque,1650,"Colonia Manco Kapac Segunda, Rosario Entre Rios County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,13,Bolivia,2008,85.85,AIPEAD V,4.15,8783.22,"TOA Coffee Co.,Ltd.",Erenio Tola,1666,"Colonia Amor de Dios, Taipyplaya County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
71,14,Bolivia,2008,85.82,Café Oscar,5.05,15364.02,"Nippon Coffee Trading Co.,Ltd for Doi Coffee",Nestor Mayta Quille,1382,"Colonia Hernando de Magallanes, Rosario de Entre Rios County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,15,Bolivia,2008,85.82,Café de Montaña,5.03,9980.33,Sweet Maria’s Coffee,Manuel Mamani Uluri,1542,"Colonia Chojñapampa, Carrasco La Reserva County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,16,Bolivia,2008,85.79,Café Huancayño,5.05,20708.02,"World Coffee Co.,Ltd.",Luciano Huanca Flores,1558,"Colonia Chojñapampa, Carrasco La Reserva County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,17,Bolivia,2008,85.71,Café Primavera,4.0,8994.86,"Wataru & Co., Ltd.",Victor Quispe Mamani,1460,Caranavi,Yungas of La Paz,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,18,Bolivia,2008,85.68,Café Picaflor,3.4,7645.63,Katocoffee Inc.,Pablo Luque Huanca,1462,"Colonia Chojñapampa, Carrasco La Reserva County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,19,Bolivia,2008,84.91,Café Lidia,4.0,8465.75,"Nippon Coffee Trading Co.,Ltd",Angel Mamani Mamani,1600,"Colonia San Ignacio, Carrasco La Reserva County",Province of Caranavi,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,20,Bolivia,2008,84.79,Yanaloma IV,5.0,7936.64,"UCC Ueshima Coffee Co., Ltd.",Roberto Mendoza Ayaviri,1500,"Colonia Yanaloma, Aten County",Province of Franz Tamayo,others_process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
