,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
61,1,Honduras,2016,91.7,El Puente (2016),120.5,47718.0,Kasai Coffee,Marysabel Caballero Garcia,1550.0,Chinacla,La Paz,washed,0,0,0,0,0,1,0,0,0,0,4,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,1,Honduras,2016,91.7,El Puente (2016),120.1,47559.6,Maruyama Coffee & Toa Coffee,Marysabel Caballero Garcia,1550.0,Chinacla,La Paz,washed,0,0,0,0,0,1,0,0,0,0,4,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,2,Honduras,2016,90.84,El Nacimiento No. 1 (2016),30.3,19998.0,Campos Coffee,Job Neel Cacerez Diaz,1650.0,Santa Barbara,Santa Barbara,washed,1,0,1,0,0,1,0,0,0,1,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2,Honduras,2016,90.84,El Nacimiento No. 1 (2016),30.4,18057.6,Wataru for SHRUB COFFEE,Job Neel Cacerez Diaz,1650.0,Santa Barbara,Santa Barbara,washed,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,Honduras,2016,90.43,Los Cedros,39.0,12870.0,Camel Step Roasters,Juan Manuel Hernandez Lopez,1600.0,Morazan,Yoro,washed,0,0,0,0,1,0,0,0,1,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,Honduras,2016,90.43,Los Cedros,38.1,12573.0,Modern foods,Juan Manuel Hernandez Lopez,1600.0,Morazan,Yoro,washed,0,0,0,0,1,0,0,0,1,0,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,4,Honduras,2016,89.91,El Guayabo (2016),25.0,34650.0,Solberg & Hansen AS,Mario Alexis Moreno Leiva,1650.0,Las Vegas,Santa Barbara,washed,0,0,1,0,0,1,0,0,2,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5,Honduras,2016,89.4,El Espejo (2016),14.9,18684.6,"Coffeejumbbang & Museo co.,Ltd (Republic of South Korea)",Fredi Leonel Castellanos Hernandez,1800.0,Las Vegas,Santa Barbara,washed,0,0,0,1,1,1,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,6,Honduras,2016,89.01,Mira Valle (2016),22.0,30492.0,"Hiro Coffee Co., Ltd.",Miroslav Cuculiza,1600.0,Guaimaca,Francisco Morazan,washed,0,0,0,0,0,0,0,0,1,2,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70,7,Honduras,2016,88.81,El Liquidambo,14.6,25053.6,Mercanta The Coffee Hunters for Colonna,Guadalupe Rodriguez,1744.0,Masaguara,Intibuca,washed,0,0,0,1,0,0,0,0,2,1,0,7,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,8,Honduras,2016,88.59,Las Flores,15.1,31891.2,BPC for Coffee Fiel,Roger Antonio Domingez Marquez,1512.0,Marcala,La Paz,washed,0,0,0,0,1,0,0,1,4,3,2,4,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72,9,Honduras,2016,88.49,La Montañita,13.4,15919.2,elbgold Roestkaffee GmbH,Evin Joel Moreno Reyes,1550.0,Las Vegas,Santa Barbara,washed,0,0,0,1,1,1,0,1,3,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,10,Honduras,2016,88.31,Gosen,13.5,19602.0,TERAROSA (HAKSAN Co.Ltd),Ronal Alexander Nolasco Argueta,1403.0,Chinacla,La Paz,washed,0,0,0,0,0,0,0,0,3,1,3,5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74,11,Honduras,2016,87.83,El Nacimiento No. 2,13.1,19021.2,"Time’s Club, Your Coffee, Coffee Libre, & Proud Mary",Fani Yeselia Moreno Lopez,1650.0,Santa Barbara,Santa Barbara,washed,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,12,Honduras,2016,87.54,Nueva Esperanza (2016),13.5,16038.0,Kyokuto Fadie Corporation,David Omar Muoz Ulloa,1600.0,Santa Barbara,Santa Barbara,washed,1,0,1,0,0,1,0,0,0,2,2,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,13,Honduras,2016,87.48,Los Ingertos (2016),10.1,17998.2,Campos Coffee,Dimas Antonio Claros Cardona,1495.0,Marcala,La Paz,washed,0,0,0,0,0,1,0,0,3,1,2,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77,14,Honduras,2016,87.45,El Naranjo,10.3,15944.4,Latorre & Dutch Coffee Traders,Carmen Fabiola Fiallos Melendez,1315.0,Marcala,La Paz,washed,0,0,0,1,1,0,0,0,3,2,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,15,Honduras,2016,87.41,El Durazno,13.0,31746.0,"Coffee Libre,DeepBlueLake, Mariage Coffee, Coffee Montage, Coffee Place, Tare Coffee Roasters & Coffee Thoth Roasters",Marcelo Olvan Ventura,,Jesus de Otoro,Intibuca,washed,1,1,0,0,1,1,0,0,1,2,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79,16,Honduras,2016,87.28,Bella Vista (2016),11.2,15523.2,"Orsir Coffee Co., Ltd",Alex Ramon Ponce Rodriguez,1628.0,Cabaas,La Paz,washed,0,0,0,0,1,0,1,0,1,1,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80,17,Honduras,2016,87.24,El Matazano (2016),10.1,13998.6,"Mercanta The Coffee Hunters for Mokkamestarit (Finland), Origin Coffee Roasting (South Africa), Knockhouse Supply Co (Singapore), Pacamara Roaster (Thailand), Meraki Coffee Counter (Maldive Islands), Artisan Roast (Malaysia) & MAIF Trading (Thailand)",Francisco Antonio Castillo David,1500.0,Tutule,La Paz,washed,0,0,1,0,0,0,0,0,1,2,0,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81,18,Honduras,2016,87.19,Buena Vista,10.1,12665.4,Wataru for NOZY COFFEE,Hernn Gmez Reyes,1815.0,Masaguara,Intibuca,washed,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,19,Honduras,2016,87.0,El Durasno (2016),10.1,13332.0,UCC Coffee UK,Orbin Yovani Dominguez Matute,1696.0,Masaguara,Intibuca,washed,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
