,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
84,34,Nicaragua,2015,85.08,El Coco,4.1,4473.1,Carrboro Coffee Roasters,Jose Agustin Fortin Altamirano,,San Juan del Rio Coco,Madriz,others_process,0,1,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,36,Nicaragua,2015,85.04,Loma Verde,4.0,4496.0,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Elitt Castellon Rodriguez,,Jalapa,Nueva Segovia,others_process,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,Nicaragua,2017,91.16,El Esfuerzo 2017,40.3,22523.67,"Maruyama Coffee, Toa Coffee, Sarutahiko Coffee, Difference Coffee Co. (UK).",Ignacio Estrada Burgo,,Jinotega,Jinotega,washed,1,0,1,0,0,1,0,0,4,0,0,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
87,1,Nicaragua,2017,91.16,El Esfuerzo 2017,37.9,20052.89,Wataru for SHRUB COFFEE,Ignacio Estrada Burgo,,Jinotega,Jinotega,washed,1,0,1,0,0,1,0,0,4,0,0,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
88,2,Nicaragua,2017,90.5,Las Promesas de San Blas 2017,15.0,11904.75,"Time’s Club, Inc. , Coffee Libre",Gonzalo Adán Castillo Moreno,,Dipilto,Nueva Segovia,honey,0,1,1,0,0,1,0,1,2,0,0,8,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2,Nicaragua,2017,90.5,Las Promesas de San Blas 2017,15.0,11408.85,"Maruyama Coffee Co., Ltd.",Gonzalo Adán Castillo Moreno,,Dipilto,Nueva Segovia,honey,0,1,1,0,0,1,0,1,2,0,0,8,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,Nicaragua,2017,90.37,Bella Aurora 2017,16.1,6388.8,MOMOS COFFEE,Luis Joaquin Lovo Gutiérrez,,Dipilto,Nueva Segovia,washed,1,1,0,0,0,0,0,1,1,2,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91,3,Nicaragua,2017,90.37,Bella Aurora 2017,16.1,5847.2,SUPREMO (Germany),Luis Joaquin Lovo Gutiérrez,,Dipilto,Nueva Segovia,washed,1,1,0,0,0,0,0,1,1,2,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92,4,Nicaragua,2017,89.87,Las Delicias 2017,16.4,10463.04,Taf Coffee,Eleane Mierisch & Gioconda Padilla,,Jinotega,Jinotega,washed,1,0,0,0,0,0,0,0,2,1,1,6,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5,Nicaragua,2017,89.75,Buena Vista 2017,14.2,10323.4,Brew92,Roger Esaú Herrera Ortez,,San Fernando,Nueva Segovia,washed,0,1,1,0,0,1,0,2,1,4,0,7,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,6,Nicaragua,2017,89.62,La Esperanza 2017,11.5,7432.45,"Pebble Coffee Co., Ltd.",Carlos Alexander López Pastrana,,Mozonte,Nueva Segovia,washed,0,1,1,0,0,0,0,0,4,1,0,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,7,Nicaragua,2017,89.45,La Orquidea 2017,10.37,8916.02,Campos Coffee,Arjen Roersma,,Jinotega,Jinotega,washed,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,8,Nicaragua,2017,89.08,La Ampliación 2017,8.8,7796.8,Kaffebrenneriet As,Guillermo Montenegro Ayestas,,Dipilto,Nueva Segovia,washed,0,0,0,0,0,1,0,0,3,1,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,9,Nicaragua,2017,89.04,El Naranjo Dipilto 2017,9.1,8205.29,Kafema,Luis Emilio Valladarez,,Dipilto,Nueva Segovia,washed,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,10,Nicaragua,2017,88.58,El Carmen 2017,9.1,7989.8,"UCC Ueshima Coffee Co., Ltd.",Luis Emilio Valladarez,,San Juan Del Rio Coco,Madriz,washed,0,0,0,1,1,0,0,1,6,3,0,4,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
99,11,Nicaragua,2017,88.33,Buenos Aires 2017,12.11,12739.72,"Pebble Coffee Co., Ltd.",Luis Emilio Valladarez,,Dipilto,Nueva Segovia,washed,0,0,0,0,0,0,1,0,3,2,0,4,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,12,Nicaragua,2017,88.12,La Montañita 2017,8.1,7824.6,Wataru for OGAWA COFFEE,Jaime Blandon Rivera,,San Rafael Del Norte,Jinotega,washed,0,0,0,0,0,1,0,0,3,4,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,13,Nicaragua,2017,87.91,Un Regalo de Dios 2017,12.11,8009.31,Kyokuto Fadie Corporation,Luis Alberto Balladarez Moncada,,Mozonte,Nueva Segovia,washed,0,0,0,0,0,0,0,0,3,2,2,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102,14,Nicaragua,2017,87.83,Ojo de Agua 2017,8.1,7929.9,Ecom Japan Limited,Luis Emilio Valladarez,,Dipilto,Nueva Segovia,washed,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103,15,Nicaragua,2017,87.79,Ojo de Agua 2017,8.25,11673.75,Solberg & Hansen As,Juan Ramón Diaz Suárez,,Dipilto,Nueva Segovia,honey,0,0,0,0,0,0,1,0,2,0,0,4,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,16,Nicaragua,2017,87.79,El Ciprez 2017,11.1,8442.55,Brew92,Isabel Eugenia Albir Arguello,,Dipilto,Nueva Segovia,natural,1,0,0,0,0,1,0,0,2,0,2,6,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105,17,Nicaragua,2017,87.75,La Laguna 2017,7.5,6688.35,"Wataru & Co., Ltd",Luis Emilio Valladarez,,Dipilto,Nueva Segovia,washed,0,0,0,0,0,0,0,0,1,2,0,5,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,18,Nicaragua,2017,87.7,La Tormenta 2017,7.2,7250.4,Honu Kato Coffee Inc.,Francisco Irene Olivera Ruiz,,Dipilto,Nueva Segovia,washed,1,0,1,0,0,0,0,0,3,4,0,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,19,Nicaragua,2017,87.45,La Divina Providencia 2017,7.82,6465.03,"List & Beisler GmbH Hamburg, Tres Cabezas Berlin",Misael Sauceda Olivera,,Dipilto,Nueva Segovia,washed,0,0,1,1,0,0,1,0,3,3,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,20,Nicaragua,2017,86.66,San Jose 2017,7.6,5277.82,"Wataru & Co., Ltd","MIMC S,A",,Jinotega,Jinotega,honey,0,0,0,0,0,0,1,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,21,Nicaragua,2017,86.62,Santa Maria 2017,8.71,20162.17,"Pebble Coffee Co., Ltd.",Victor Manuel Robelo Rodriguez,,Matagalpa,Matagalpa,natural,0,0,0,0,1,1,0,0,1,0,0,5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,22,Nicaragua,2017,86.58,Agropecuaria el Cielo 2017,7.1,17600.9,"Wataru & Co., Ltd",Agropecuaria El Cielo,,El Tuma La Dalia,Matagalpa,washed,0,0,0,1,0,1,0,0,1,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,23,Nicaragua,2017,86.37,Santa Rita 2017,7.11,5602.68,"Wataru & Co., Ltd",Roberto Carlos Castellanos Rodriguez,,Dipilto,Nueva Segovia,washed,0,1,0,0,1,1,0,0,4,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,24,Nicaragua,2017,86.16,Santa Teresa 2017,7.8,6447.79,Vigilante Coffee Company,Joaquin Augusto Lovo López,,Dipilto,Nueva Segovia,washed,0,0,0,0,0,0,1,0,2,0,0,6,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
113,25,Nicaragua,2017,86.08,Santa Prisca 2017,7.2,6789.6,Kyokuto Fadie Corporation,Leonel De Jesús Rodriguez Valladarez,,Dipilto,Nueva Segovia,washed,0,0,0,1,0,0,0,0,0,2,0,3,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,1,Nicaragua,2018,91.8,Finca La Bendicion – Finca La Bendicion,31.6,14288.57,"Maruyama Coffee (Japan), Sarutahiko Coffee (Japan), Good Boy Bob Coffee (U.S.A.)",Luis Alberto Balladarez Moncada,,Nueva Segovia,,natural,0,0,0,0,0,0,0,0,0,2,0,7,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
115,1,Nicaragua,2018,91.8,Finca La Bendicion – Finca La Bendicion,32.09,12734.27,Brew92 Cafe & Roastery,Luis Alberto Balladarez Moncada,,Nueva Segovia,,natural,0,0,0,0,0,0,0,0,0,2,0,7,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
116,2,Nicaragua,2018,90.42,Las Promesas de San Blas – Gonzalo Adán Castillo Moreno,15.3,7083.44,Rehm & Co. / Benecke Coffee GmbH & Co.,Gonzalo Adán Castillo Moreno,,Nueva Segovia,,honey,0,0,0,0,0,1,0,0,1,4,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2,Nicaragua,2018,90.42,Las Promesas de San Blas – Gonzalo Adán Castillo Moreno,15.3,7083.44,"Time’s Club, Coffee Libre",Gonzalo Adán Castillo Moreno,,Nueva Segovia,,honey,0,0,0,0,0,1,0,0,1,4,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3,Nicaragua,2018,90.38,Jesus Mountain – JESUS MOUNTAIN COFFEE COMPANY S.A,10.3,4087.35,"TOA COFFEE Co., Ltd.",JESUS MOUNTAIN COFFEE COMPANY S.A,,Nueva Segovia,,washed,0,0,0,1,0,1,0,0,1,1,2,9,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119,3,Nicaragua,2018,90.38,Jesus Mountain 3b – JESUS MOUNTAIN COFFEE COMPANY S.A,10.2,3510.53,Campos Coffee,JESUS MOUNTAIN COFFEE COMPANY S.A,,Nueva Segovia,,washed,0,0,0,1,0,1,0,0,1,1,2,9,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,4,Nicaragua,2018,90.23,El Cambalache – Abner Samuel Zavala Gonzalez,9.6,4781.09,Kafferostare Per Nordby,Abner Samuel Zavala Gonzalez,,Nueva Segovia,,washed,1,0,0,0,0,0,0,0,1,2,1,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,4,Nicaragua,2018,90.23,El Cambalache – Abner Samuel Zavala Gonzalez,10.6,4907.48,HoneyCoffee (Izaki Coffee Co. Ltd),Abner Samuel Zavala Gonzalez,,Nueva Segovia,,washed,1,0,0,0,0,0,0,0,1,2,1,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,5,Nicaragua,2018,90.22,Un Regalo de Dios – Luis Alberto Balladarez Moncada,15.5,6150.87,"Adachi Coffee, Uchida Coffee, Maruyama Coffee",Luis Alberto Balladarez Moncada,,Nueva Segovia,,honey,0,1,0,0,0,0,0,0,2,5,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,5,Nicaragua,2018,90.22,Un Regalo de Dios – Luis Alberto Balladarez Moncada,15.31,6075.47,Single O,Luis Alberto Balladarez Moncada,,Nueva Segovia,,honey,0,1,0,0,0,0,0,0,2,5,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,6,Nicaragua,2018,89.55,La Virgen – Ramacafe (Grupo Hueck Poncon),7.5,10650.0,Dabov Specialty Coffee,RAMACAFE,,Matagalpa,,honey,0,0,0,0,0,0,0,0,0,2,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,7,Nicaragua,2018,89.03,El Manantial – Gloria Stella Lopez Moreno,7.65,7497.0,"Pebble Coffee Co., Ltd.",Gloria Stela Lopez Moreno,,Nueva Segovia,,washed,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
126,8,Nicaragua,2018,88.94,El Esfuerzo – Ignacio Estrada Burgo,9.1,7222.31,"Intelligentsia, George Howell Coffee, Ipsento, Onyx Coffee Lab,  Metric, Cafe Imports",Ignacio Estrada Burgo,,Jinotega,,washed,0,0,0,1,1,1,0,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,9,Nicaragua,2018,88.91,La Esperancita – Industrial Ganadera de Nicaragua S.A,7.9,7512.9,Kafema,Industrial Ganadera de Nicaragua S.A,,Matagalpa,,washed,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,10,Nicaragua,2018,88.67,Los Angeles – Heberto de Jesus Rivas,7.1,6915.4,Honu Kato Coffee Inc.,Heberto de Jesus Rivas,,Madriz,,washed,0,0,0,1,1,0,0,0,3,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,11,Nicaragua,2018,88.67,San Judas Estate – Jorge Luis Ferrey Machado,10.0,5260.0,Sulalat Coffee Trading,Jorge Luis Ferrey Machado,,Matagalpa,,natural,0,0,0,0,0,0,0,0,1,2,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,12,Nicaragua,2018,88.59,Las Nubes – Las Nubes S.A / Victor Robelo,9.1,7222.31,"TOA COFFEE Co., Ltd.",Las Nubes S.A,,Matagalpa,,natural,0,0,0,0,0,0,0,1,1,3,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,13,Nicaragua,2018,88.53,La Divina Providencia – Misael Sauceda Olivera,7.5,6598.73,Caravela Coffee,Misael Sauceda Olivera,,Nueva Segovia,,washed,0,0,0,0,0,0,0,1,1,1,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,15,Nicaragua,2018,88.44,El Recreo Estate – Leana José Machado De Ferrey,7.3,9730.9,Latorre and Dutch Coffee & Fisher Coffee,Leana José Machado De Ferrey,,Jinotega,,natural,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,16,Nicaragua,2018,88.42,La Ampliacion – Guillermo Montenegro Ayestas,6.5,6090.5,"Wataru & Co., Ltd.",Guillermo Montenegro Ayestas,,Nueva Segovia,,washed,0,0,0,0,0,0,0,0,0,2,1,8,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,17,Nicaragua,2018,88.41,El Destino – Erwin Obel Duartes Garcia,8.1,7938.0,Campos Coffee,Erwin Obel Duartes Garcia,,Jinotega,,washed,0,0,0,1,0,0,0,0,3,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
136,18,Nicaragua,2018,88.38,"La Bastilla – Cafetalera La Bastilla, S.A.",8.0,4432.0,Taylors of Harrogate,"Cafetalera La Bastilla, S.A.",,Jinotega,,washed,0,0,0,1,1,0,0,1,0,1,1,6,0,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
137,19,Nicaragua,2018,88.33,Las Pencas – Felix Pedro Siles Gadea,9.2,4867.72,Rehm & Co. / Benecke Coffee GmbH & Co.,Felix Pedro Siles Gadea,,Jinotega,,washed,0,0,0,1,0,0,0,0,1,1,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,20,Nicaragua,2018,88.27,Ojo de Agua – Luis Emilio Valladarez,12.2,11296.35,Ecom Japan Limited,Luis Emilio Valladarez,,Nueva Segovia,,washed,0,0,0,1,0,1,0,0,0,4,0,7,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
141,23,Nicaragua,2018,88.05,Las Morenitas – Las Morenitas S.A. / Victor Robelo,10.1,8877.9,Brew92 Cafe & Roastery,Las Morenitas S.A.,,Jinotega,,natural,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142,24,Nicaragua,2018,88.05,La Rioja – Graciela Izayana Perez Bustos,5.7,8880.6,Honu Kato Coffee Inc.,Graciela Izayana Perez Bustos,,Jinotega,,honey,0,0,0,0,0,1,0,0,2,2,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,25,Nicaragua,2018,87.89,"San Jose – MIMC S, A",5.9,5728.9,"Wataru & Co., Ltd.","MIMC S,A",,Jinotega,,honey,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,26,Nicaragua,2018,87.78,Santa Teresa – Jorge Luis Lagos Calix,6.6,6705.6,Kyokuto Fadie Corporation,Jorge Luis Lagos Calix,,Nueva Segovia,,washed,0,0,0,0,0,0,0,0,3,4,1,8,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
145,27,Nicaragua,2018,87.78,San Ramon – Alfredo Rene Lopez Gomez,6.8,5630.4,Nippon Coffee Trading,Alfredo Rene Lopez Gomez,,Nueva Segovia,,washed,0,0,0,0,0,0,0,1,2,4,0,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146,28,Nicaragua,2018,87.75,Santa Prisca – Leonel De Jesús Rodríguez Valladarez,6.8,6746.08,"Wataru & Co., Ltd.",Leonel De Jesús Rodríguez Valladarez,,Nueva Segovia,,washed,0,0,0,0,0,1,0,0,2,2,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,29,Nicaragua,2018,87.38,Los Pirineos – Eudoro José Guillén Jarquín,5.6,4814.82,"Wataru & Co., Ltd.",Eudoro José Guillén Jarquín,,Nueva Segovia,,washed,0,0,0,0,0,0,0,1,0,1,2,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
149,31,Nicaragua,2018,87.09,La Bendicion – Jose Liberato Jarquin Agurcia,5.9,4526.48,Honu Kato Coffee Inc.,Jose Liberato Jarquin Agurcia,,Nueva Segovia,,washed,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151,33,Nicaragua,2018,86.8,Buena Esperanza – Agricola Rajuanse S.A,5.5,5820.16,"Wataru & Co., Ltd.",Agricola Rajuanse S.A,,Matagalpa,,washed,0,0,0,0,0,0,0,1,2,1,0,3,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
172,1,Nicaragua,2021,90.96,Jesus Mountain Coffee Company,25.1,25730.76,"Orsir Coffee Co., Ltd. & GoodBoyBob",Jesus Mountain Coffee,1850.0,,,washed,0,0,0,0,0,1,0,0,4,4,1,17,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
173,1,Nicaragua,2021,90.96,Jesus Mountain Coffee Company,25.9,26550.87,"Time’s Club, Coffee Libre, Nylon coffee roasters, BREW & BREAD COFFEE ROASTER, Brave Roasters, Valley Coffee(China), EL CAFE coffee roasters, Told a story, das ist PROBAT, Coffee Montage, 304 roasters, COFFEE PLACE, liike coffee, Songdo Coffee, Coffee Me Up (Korea)",Jesus Mountain Coffee,1850.0,,,washed,0,0,0,0,0,1,0,0,4,4,1,17,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
174,2,Nicaragua,2021,90.75,El Cambalache,30.2,6990.7,Dimattina Coffee,Abner Samuel Zavala/Indira Paola Zavala,1450.0,,,honey,0,0,0,0,1,0,0,0,4,6,3,13,1,0,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
175,2,Nicaragua,2021,90.75,El Cambalache,30.3,7013.84,Kyokuto Fadie Corporation,Abner Samuel Zavala/Indira Paola Zavala,1450.0,,,honey,0,0,0,0,1,0,0,0,4,6,3,13,1,0,2,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
176,3,Nicaragua,2021,90.21,Los Pirineos,27.95,7394.17,Sulalat Coffee Trading,Eudoro Jose Guillen Jarquin,1380.0,,,natural,0,0,0,0,0,0,1,2,2,7,2,12,1,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,3,Nicaragua,2021,90.21,Los Pirineos,27.7,7328.04,"L’escargot d’or cosmetocafe, Rogue Wave Coffee, Rehm & Co., Molecular Coffee",Eudoro Jose Guillen Jarquin,1380.0,,,natural,0,0,0,0,0,0,1,2,2,7,2,12,1,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,4,Nicaragua,2021,90.11,Auxilio Mundial,24.1,14194.9,Latorre & Dutch Coffee (China) for Fisher Coffee / MANNER COFFEE (China) / 芦田家咖啡研习社 / CCRA (手工烘焙咖啡协会) / PENGUIN MARKET,Norman Alexis Canales Sevilla,1700.0,,,washed,0,0,0,0,0,0,0,0,1,3,5,5,1,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,5,Nicaragua,2021,89.96,Buenos Aires,23.1,13259.4,Ecom Japan Limited,Invasa,1350.0,,,natural,0,0,0,0,0,0,0,3,4,4,1,12,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,6,Nicaragua,2021,89.79,Un Regalo de Dios,23.0,10648.08,Giv Coffee,Luis Alberto Balladarez Moncada,1450.0,,,natural,0,0,0,0,1,0,0,2,0,5,0,17,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
181,7,Nicaragua,2021,89.71,San Jose,20.6,9536.98,Sulalat Coffee Trading,Silvia Esther Jarquin Agurcia,1300.0,,,natural,0,1,0,0,0,0,0,2,0,2,2,16,1,3,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182,8,Nicaragua,2021,88.79,La Picona,20.0,9020.0,"Wataru & Co., Ltd.",Olga Marina Gonzalez Cuadra,1400.0,,,honey,0,0,0,0,0,0,0,0,0,5,4,9,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,9,Nicaragua,2021,88.11,La Orquidea,20.2,8948.6,Latorre & Dutch Coffee (China) for Fisher Coffee,Arjen Roersman,1400.0,,,washed,0,0,0,0,0,0,0,1,3,8,1,5,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,10,Nicaragua,2021,88.04,Santa Ana,17.2,5687.7,Kyokuto Fadie Corporation,Aida Lila Zeledon Palacios,1250.0,,,washed,0,1,0,0,0,0,0,1,4,4,1,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,11,Nicaragua,2021,87.79,Melanie,11.0,21604.0,Honu Kato Coffee Inc.,Veronica Victoria Jarquin Lopez,1400.0,,,honey,1,0,0,0,0,0,0,3,4,3,0,11,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,12,Nicaragua,2021,87.54,La Porra,10.1,9069.8,Nagahama Coffee Inc.,Bayron Antonio Ocon Ubeda,1220.0,,,washed,0,0,0,0,0,0,0,0,2,8,0,8,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,13,Nicaragua,2021,87.54,Los Milagros,20.1,7517.4,Latorre & Dutch Coffee (China) for Fisher Coffee / 领地 La Finca / MANNER COFFEE (China),Inversiones y desarrollo mozonte,1350.0,,,honey,0,0,0,0,0,0,0,0,1,3,4,1,3,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188,14,Nicaragua,2021,87.5,El Principe,11.0,15277.68,"GSC International Co., Ltd.",José Victor Lopez Urroz,1500.0,,,honey,0,0,0,0,0,0,0,0,3,6,3,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,15,Nicaragua,2021,87.5,Las Hortensias,10.5,5208.0,Thood Qahwa LTD Co,Ana Marina Albir,1200.0,,,natural,0,0,0,0,0,0,0,1,3,5,1,11,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,16,Nicaragua,2021,87.38,Fila Quemada,10.1,12023.75,"Wataru & Co., Ltd.",Rony Jose Herrera Ortez,1525.0,,,washed,0,0,0,0,0,0,0,1,1,3,2,8,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,17,Nicaragua,2021,87.33,Santa Carmela,20.1,7457.1,Latorre & Dutch Coffee (China) for Fisher Coffee,Tania Gabriela Ferrufino Norori,1350.0,,,anaerobic,0,0,0,0,0,0,0,0,0,3,3,4,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,18,Nicaragua,2021,87.25,El Poste,10.3,23669.4,"Wataru & Co., Ltd.",Guillermo Montenegro,1300.0,,,washed,0,0,0,0,0,1,0,0,2,5,3,5,2,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
193,19,Nicaragua,2021,87.25,Buena Esperanza,13.2,13754.4,List + Beisler GmbH,Agrícola Rajuanse/ Ramiro Ortiz Gurdian,1150.0,,,natural,0,0,0,0,0,0,0,0,3,6,1,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,20,Nicaragua,2021,87.25,La Esperanza,9.2,3650.74,Mokka Specialty Coffee,Rosa Yanette Rivera Siles,1200.0,,,washed,0,0,0,0,0,0,0,0,6,6,0,6,1,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
195,21,Nicaragua,2021,87.21,Buena Vista,14.7,4645.2,Kyokuto Fadie Corporation,German Odorico Cortez,1200.0,,,washed,0,0,0,0,0,0,1,1,4,2,1,7,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,22,Nicaragua,2021,87.21,Los Altiplanos,11.2,6339.2,Wataru for OGAWA COFFEE,Ricardo Cuadra Fajardo,1300.0,,,natural,0,0,0,0,0,0,0,0,3,4,0,7,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
