,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
203,12,Colombia,2019,89.0,El Juncal,12.1,16405.66,Terarosa (Haksan Co.Ltd),Yeroby Chavarro Molina,1700.0,Oporapa,Huila,washed,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,13,Colombia,2019,88.67,El Mandarino,9.3,7688.59,Dongjin Trading,Oscar Efren Gonzalez,1650.0,San Agustin,Huila,washed,1,0,0,0,0,1,0,0,1,1,3,4,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
205,14,Colombia,2019,88.6,La Estrella,16.5,8730.32,"TOA COFFEE Co.,Ltd. and ARAB COFFEE Co.,Ltd",Lopez Aguadelo y Cia Limitada,1750.0,Pijao,Quindio,honey,0,1,0,1,0,0,0,0,2,2,1,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206,15,Colombia,2019,88.51,La Miel,16.1,14907.63,"Intelligentsia, Single O, AKA Coffee, and Tipico Coffee",Miguel Angel Botina Ceron,1760.0,San Agustin,Huila,washed,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
207,16,Colombia,2019,88.51,La Orquidea,8.7,8055.68,Food Service Ukraine,Benjamin Collazos Rojas,1720.0,Pitalito,Huila,washed,0,0,0,0,1,0,0,0,1,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,17,Colombia,2019,88.42,La Gaviota,9.2,9431.38,London Dairy Cafe,Fabio Londoño,1550.0,Caicedonia,Valle del Cauca,washed,1,0,0,0,0,0,0,0,0,1,2,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,18,Colombia,2019,88.31,El Diviso,7.3,23416.36,"Wataru & Co.,Ltd.",Linarco Rodriguez Ospina,1650.0,Palestina,Huila,washed,0,1,0,0,0,1,0,0,3,3,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
210,19,Colombia,2019,88.17,Alcatraz,13.7,14950.67,Caravela Coffee,Wilfredo Ule Vargas,1859.0,Oporapa,Huila,washed,0,0,0,1,0,1,0,0,1,3,1,7,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
211,20,Colombia,2019,88.11,Los Lagos,14.0,12037.2,MATSUMOTO COFFEE,Mauricio Botina Ceron,1700.0,San Agustin,Huila,washed,0,1,0,0,0,1,0,0,1,1,0,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
212,21,Colombia,2019,88.03,Castellon,17.1,11309.77,C Hub Cafe,Jairo Arcila,1600.0,Circasia,Quindio,honey,0,0,0,0,0,0,0,0,0,2,3,6,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,22,Colombia,2019,87.85,Calamar,10.0,9259.4,Food Service Ukraine,Andres Felipe Londoño,1700.0,Caicedonia,Valle del Cauca,washed,0,0,0,1,0,0,0,1,0,1,1,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
214,23,Colombia,2019,87.76,La Esperanza,10.6,20331.01,Kyokuto Fadie Corporation,Ari Jesus Ome Jimenez,1700.0,San Agustin,Huila,washed,1,0,0,0,0,0,0,0,0,2,1,9,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,24,Colombia,2019,87.72,El Paraiso,19.17,17116.32,C Hub Cafe,Diego Samuel Bermudez Tapia,1850.0,Piendamo,Cauca,anaerobic,0,0,0,1,0,0,0,2,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,25,Colombia,2019,87.67,Pensilvania,9.7,8340.06,Ecom Japan Limited,Campo Elias Muñoz,1700.0,San Agustin,Huila,washed,0,0,0,0,0,1,0,1,0,2,0,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
217,26,Colombia,2019,87.06,La Ilución,11.9,11018.69,M.I.COFFEE CORPORATION,Rosebel Ortiz Scarpetta,1800.0,San Agustin,Huila,natural,0,0,0,0,0,0,0,1,2,2,0,8,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
218,27,Colombia,2019,86.96,Las Delicias,8.5,9557.06,BPC,Eduar Giraldo Olaya,1950.0,Planadas, Tolima,washed,0,0,0,0,0,1,0,0,3,1,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,28,Colombia,2019,86.94,Buena Vista,8.5,8432.68,BPC,Rafael Lozana Molina,1750.0,San Agustin,Huila,washed,0,1,0,0,0,0,0,0,3,2,1,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,29,Colombia,2019,86.86,Buena Vista,8.5,7589.4,"Wataru & Co.,Ltd.",Joaquin Ordoñez Buitron,1600.0,Pitalito,Huila,washed,0,1,0,0,0,0,0,1,2,2,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
