,Rank,Country,Year,COE_score,Farm,High_bid,Total_value,Company,Farmer/Rep.,Altitude,City,Region,Process,Clean_and_clear,Balance_cup,Transparent_cup,Creamy_body,Big_body,Long_aftertaste,Roasted_flavor,Spices_flavor,NuttyCocoa_flavor,Sweet_flavor,Floral_flavor,Fruity_flavor,GreenVegetative_flavor,Winey_flavor,Malic_acidity,Citric_acidity,Tartaric_acidity,Lactic_acidity,Complex_acidity,geisha,pacamara,catuai,caturra,bourbon,typica,sl-28,sl-34,colombia,74112,74110,74158,mixed_variety
24,23,Costa Rica,2014,85.43,El Beneficio – 14,7.0,16170.0,"BLACK GOLD COFFEE CO.,LTD.",Maria Cecilia Solis Moreno,1650.0,Tarrazú El Rodeo,Tarrazú,washed,0,0,0,1,0,0,0,0,4,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,1,Costa Rica,2015,91.46,Finca Leoncio,42.1,64034.1,"Maruyama Coffee, Cafe Maple, Nagahama Coffee (JAPAN) // Campos Coffee (AUSTRALIA)",Manuel Antonio Barrantes Zuñiga,1600.0,"Lourdes, Cirri, Naranjo",Valle Occidental,washed,0,1,0,1,0,1,0,1,1,3,1,8,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,2,Costa Rica,2015,90.92,Finca Beneficio,21.01,31956.21,"Museo Co., Ltd.​, Coffeejumbbang",Juan Ramon Alvarado,1300.0,"San Francisco, San Isidro",Valle Central,others_process,0,0,0,0,0,0,0,2,1,0,5,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,3,Costa Rica,2015,89.82,Finca la Trinidad,20.1,30572.1,HARU International Corp.,"Luis Alberto Monge Ureña, Oscar Monge Ureña",1600.0,San Isidro de León Cortéz,Tarrazú,others_process,0,1,0,0,0,0,0,1,0,1,2,10,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,4,Costa Rica,2015,89.56,Finca Diamante,15.0,33720.0,"Hisashi Yamamoto Coffee (Unir), Time’s Club, TOA Coffee (JAPAN) // Coffee Libre (KOREA)",Café de Altura San Ramon,1300.0,San Ramon,Valle Occidental,anaerobic,1,0,0,0,1,0,0,3,1,2,1,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
29,5,Costa Rica,2015,89.44,Finca Pata de Gallo / Finca…,11.2,32222.4,"Wataru & Co., Ltd.","Luis Guillermo Ramirez Rojas, Marco Vinicio Rojas Bolaños",1300.0,San Ramon,Valle Occidental,anaerobic,0,1,0,1,0,0,0,1,0,2,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,6,Costa Rica,2015,89.42,Finca El Centro,15.1,22967.1,TERAROSA (HAKSAN Co.Ltd),Isaias Gomez Viquez,1500.0,"Getsemani de San Rafael, Heredia",Valle Central,others_process,0,0,0,0,1,1,0,1,2,1,3,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,7,Costa Rica,2015,89.04,Finca las Casas,10.7,16274.7,"Kean Coffee, Bird Rock Coffee Roasters, Klatch Coffee",Marco Vinicio Arrieta Brenes,1600.0,Lourdes de Cirri Naranjo,Valle Occidental,washed,0,1,0,1,0,0,0,0,1,2,1,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,8,Costa Rica,2015,88.78,Finca la Montaña,10.7,16274.7,Sulalat Coffee Trading on behalf of Camel Step Coffee,Marlene Mayela Brenes Morera,1600.0,Lourdes de Cirri Naranjo,Valle Occidental,washed,1,0,0,0,0,0,1,1,3,2,0,4,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,9,Costa Rica,2015,88.76,Finca Macho (2015),10.4,15818.4,TERAROSA (HAKSAN Co.Ltd),Efrain Naranjo Blanco,1900.0,"Llano Bonito, León Cortés",Tarrazú,others_process,0,0,0,0,0,1,0,0,2,1,1,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,10,Costa Rica,2015,88.44,Finca Ortiz 1900,9.1,13841.1,M.I. COFFEE CORPORATION,Johana Calderon Martinez,1972.0,"Dota, Santa Maria",Tarrazú,washed,0,0,0,0,0,1,0,0,2,1,1,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,11,Costa Rica,2015,87.44,Finca Nuestra Herencia,7.6,13816.8,"Coffee TEK, Busan",Maria Grisel Porras Vega,1900.0,"Dota, Jardin, Puerto Rico",Tarrazú,others_process,0,1,0,1,0,1,0,0,1,2,0,2,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,12,Costa Rica,2015,87.34,Finca Santa Lucia {O},8.5,12928.5,Sulalat Coffee Trading,Ricardo A. Perez Barrantes,1700.0,"Naranjo, Cirri Sur",Valle Occidental,natural,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
37,13,Costa Rica,2015,87.24,Finca Monte Llano Bonito,8.7,13232.7,Kyokuto Fadie Corporation,Francisco Mena Vilchez,1700.0,"Naranjo, Cirri, Lourdes",Valle Occidental,washed,0,1,0,0,0,1,0,0,2,6,1,5,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38,14,Costa Rica,2015,87.18,Finca el Trapiche,9.1,13841.1,Campos Coffee,Efrain Naranjo Blanco,1900.0,"Llano Bonito, León Cortés",Tarrazú,others_process,0,0,0,0,0,1,0,1,2,4,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39,15,Costa Rica,2015,87.14,Finca la Granadilla,7.6,11559.6,Solberg & Hansen AS,Maria Fernanda Calderon Castillo,1850.0,"San José, Dota, Santa Maria",Tarrazú,washed,0,0,0,0,0,0,0,0,1,2,0,7,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40,16,Costa Rica,2015,87.08,Finca Vara Blanca,8.1,12320.1,"WATARU for FRESH ROASTER COFFEE TONYA CO., LTD",Marco Chacón Madrigal,1900.0,Santa Maria de Dota,Tarrazú,washed,0,0,0,1,0,0,0,0,2,2,0,8,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,17,Costa Rica,2015,86.98,Finca Juanachute-Punta,6.3,11453.4,"UCC Ueshima Coffee Co., Ltd.",Luis Anastasio Castro Vargas,1600.0,San Pablo de León Cortés,Tarrazú,others_process,1,0,0,1,0,1,0,2,2,3,3,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
42,18,Costa Rica,2015,86.94,Finca los Girasoles,6.3,9582.3,honuKATOCOFFEE Inc.,Maria Lourdes Castillo Umaña,2000.0,"San José, Dota, Santa Maria",Tarrazú,washed,1,0,0,0,0,0,0,0,1,3,2,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,19,Costa Rica,2015,86.9,Finca V&G San Juanillo,5.8,9013.2,"RYANS COFFEE ROASTERS, Cafe Nara, GABEAN COFFEE ROASTERS, KOALA COFFEE FACTORY, Cafe Hong-Si, millo coffee roasters","Tomas Gutiérrez A, Jorge Vargas, Allan Vargas",1400.0,Naranjo San Juanillo,Valle Occidental,honey,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20,Costa Rica,2015,86.72,Finca la Montaña,6.21,9650.34,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)","Carlos Barrantes Zúñiga, León Victor Arrieta Lobo",1600.0,Lourdes de Naranjo,Valle Occidental,others_process,0,0,0,0,0,1,0,1,1,4,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,21,Costa Rica,2015,86.68,Finca el Vendabal,7.01,10662.21,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Luis Ricardo Calderon Madrigal,1800.0,"San José, Dota, Santa Maria",Tarrazú,washed,1,0,1,0,0,0,0,0,1,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,22,Costa Rica,2015,86.62,Finca el Bosque,7.02,10677.42,"GSC International Co., Ltd. (KOREA) // Shanghai Borong International Trading Co., Ltd (CHINA)",Marlene Mayela Brenes Morera,1650.0,Lourdes de Cirri Naranjo,Valle Occidental,honey,0,0,0,0,0,1,0,0,1,1,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,23,Costa Rica,2015,86.58,Finca Chispita,6.1,9479.4,"BLACK GOLD COFFEE CO., LTD.",Carlos Barrantes Zúñiga,1500.0,Lourdes de Naranjo,Valle Occidental,honey,0,0,0,1,0,0,0,2,1,2,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,24,Costa Rica,2015,86.44,Finca Don Evangelista,6.1,9278.1,Kaffebrenneriet as,Gelberth Nanjo Vargas,1900.0,"Llano Bonito, León Cortés",Tarrazú,washed,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,25,Costa Rica,2015,86.34,Finca la Plaza,5.8,8821.8,"Wataru & Co., Ltd.",Gelberth Naranjo Vargas,1950.0,"Llano Bonito, León Cortés",Tarrazú,washed,0,1,0,1,0,1,0,0,1,2,1,5,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,26,Costa Rica,2015,86.28,Finca el Halcón (2015),7.45,14534.95,"Wataru & Co., Ltd.",Luis Enrique Navarro Porras,1850.0,"Dota, Jardin, La Bandera",Tarrazú,washed,0,0,0,0,0,1,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,27,Costa Rica,2015,86.14,Finca el Cedral,6.0,9126.0,M.I. COFFEE CORPORATION,Luis Diego Calderon Castillo,1800.0,"San José, Dota, Santa Maria",Tarrazú,washed,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52,28,Costa Rica,2015,86.1,Finca Nery,6.1,9278.1,Taniguchi Coffee,Yorleni Martinez Jimenez,1700.0,"Dota, Santa Maria",Tarrazú,others_process,0,0,0,0,1,1,0,0,0,2,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,29,Costa Rica,2015,86.04,Finca Farami (2015),6.0,9126.0,"Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore (Buchon)",Juan Luis Fallas Mata,1750.0,Santa Maria de Dota,Tarrazú,honey,1,0,1,0,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,30,Costa Rica,2015,86.0,Finca la Casa,6.05,9202.05,"Wataru & Co., Ltd.",Maria Lizeth Calderón Castillo,1650.0,"San José, Dota, Santa Maria",Tarrazú,washed,0,1,1,0,0,1,0,2,1,1,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,31,Costa Rica,2015,85.76,Finca Bendición de Dios,5.6,9072.0,"Nippon Coffee Trading Co.,Ltd",Annia Barrantes,1500.0,Naranjo Lourdes,Valle Occidental,honey,0,0,0,1,0,0,0,0,2,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,32,Costa Rica,2015,85.68,Finca Doña Ileana {O},7.6,11559.6,Dabov Specialty Coffee,Cesar Felipa Rodriguez Villalobos,1700.0,Zarcero,Valle Occidental,honey,0,0,0,1,1,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,33,Costa Rica,2015,85.66,Finca la Guaca,5.6,17220.0,"Linking Coffee Co., Ltd.",Régulo Gerardo Ureña Chacón,1600.0,"Rivas, Pérez Zeledon",Brunca,honey,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,34,Costa Rica,2015,85.58,Finca el Llano (2015),5.6,8517.6,"Linking Coffee Co., Ltd.",Héctor Bonilla Cruz,1850.0,"Llano Bonito, León Cortés",Tarrazú,others_process,0,0,0,1,0,0,0,2,0,1,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,35,Costa Rica,2015,85.46,Finca el Quetzal,7.5,12397.5,Lofbergs Lila AB,Juan Diego Hidalgo Umaña,1900.0,Santa Maria de Dota,Tarrazú,washed,0,1,0,0,0,0,0,0,2,4,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,1,Costa Rica,2016,93.41,Monte Llano Bonito – Lote La…,58.1,46073.3,"Maruyama Coffee, Pon Pon Coffee (Japan), Mesh Coffee with Coffeejumbbang (Korea), Orsir Coffee (Taiwan)",Francisco Alejandro Mena Vilchez,,"Naranjo, Cirri",Lourdes,honey,0,1,1,1,1,1,0,0,1,2,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
61,1,Costa Rica,2016,93.41,Monte Llano Bonito – Lote La…,59.0,42952.0,Wataru for TAKAMURA COFFEE ROASTERS,Francisco Alejandro Mena Vilchez,,"Naranjo, Cirri",Lourdes,honey,0,1,1,1,1,1,0,0,1,2,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62,2,Costa Rica,2016,91.28,La Sur (2016),31.2,24741.6,Campos Coffee,Teneria Pirro Antonio Gmez Ltda,,Getsemani,San Rafael de Heredia,honey,1,0,1,1,0,0,0,2,1,0,2,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,Costa Rica,2016,91.28,La Sur (2016),31.2,22713.6,Ecom Japan Limited,Teneria Pirro Antonio Gmez Ltda,,Getsemani,San Rafael de Heredia,honey,1,0,1,1,0,0,0,2,1,0,2,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3,Costa Rica,2016,91.03,El Cerro (2016),40.1,31799.3,"Time’s Club, Hisashi Yamamoto coffee, COFFEE LIBRE, Proud Mary",Carlos Fernndez Morera,,"San Rafael, San Ramn",Alajuela,anaerobic,0,0,0,1,0,0,0,3,1,4,1,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,Costa Rica,2016,91.03,El Cerro (2016),38.1,27736.8,Brew92,Carlos Fernndez Morera,,"San Rafael, San Ramn",Alajuela,anaerobic,0,0,0,1,0,0,0,3,1,4,1,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4,Costa Rica,2016,90.47,Leoncio (2016),25.7,20380.1,MOMOS COFFEE,Manuel Antonio Barrantes Ziga,,"Naranjo, Cirri",Lourdes,others_process,0,0,0,0,0,0,0,1,2,2,0,9,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
67,4,Costa Rica,2016,90.47,Leoncio (2016),25.2,18345.6,Campos Coffee,Manuel Antonio Barrantes Ziga,,"Naranjo, Cirri",Lourdes,others_process,0,0,0,0,0,0,0,1,2,2,0,9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5,Costa Rica,2016,90.22,La Loma (2016),20.6,16335.8,"TASHIRO COFFEE Co., Ltd",Luis Pablo Bonilla Solis,,Leon Cortes,Llano Bonito,honey,0,0,0,1,0,0,0,0,1,1,3,7,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69,5,Costa Rica,2016,90.22,La Loma (2016),22.3,16234.4,"Zoka Coffee, Oak Cliff Coffee, Klatch Coffee, Kean Coffee and One Line Coffee",Luis Pablo Bonilla Solis,,Leon Cortes,Llano Bonito,honey,0,0,0,1,0,0,0,0,1,1,3,7,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,6,Costa Rica,2016,89.75,Tierra Prometida (2016),16.35,24871.13,TERAROSA (HAKSAN Co.Ltd),Luis Enrique Navarro Porras,,Dota,La Bandera,others_process,0,1,1,1,0,0,0,0,1,7,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,7,Costa Rica,2016,89.25,Mandarina (2016),12.4,22963.06,Brulerie du Quai,Maria Mayela Quesada Rodriguez,,"Naranjo, Cirri",Lourdes,honey,1,0,1,0,0,0,0,0,4,3,1,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
72,8,Costa Rica,2016,89.09,El Higuerón (2016),12.5,21081.5,"TOA COFFEE Co.,Ltd.",Maria Mayela Quesada Rodriguez,,"Naranjo, Cirri",Lourdes,honey,0,1,0,0,1,0,0,0,1,1,0,9,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74,10,Costa Rica,2016,88.44,Fidel (2016),12.1,18406.16,"Cafe DAZAC, Coffee Sallim Factory, Juk-dong Cafe D, Crema Costa, Beanstore, Eungubiro Roasters",Francisco Javier Arrieta Brenes,,Naranjo,Cirri Sur,others_process,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,11,Costa Rica,2016,87.59,La Planada (2016),12.3,18710.39,"AG COFFEE, WOOJONGHO COFFEE, REMAPRESSO COFFEE, SWEET STEP COFFEE, THE GOOD-DAY COFFEE, I’M BARISTA, SANTORINI COFFEE",Manuel Antonio Barrantes Ziga,,"Naranjo, Cirri",Lourdes,natural,0,0,0,0,1,1,0,0,0,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76,12,Costa Rica,2016,87.56,Zapote (2016),11.5,17493.46,Camel Step Roasters,Jorge Luis Arrieta Brenes,,Naranjo,Cirri Sur,honey,1,1,0,1,0,1,0,1,1,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
77,13,Costa Rica,2016,87.5,Santa Lucía lote 4 (2016),10.5,15972.28,"Wataru & Co., Ltd.",Ricardo Antonio Prez Barrantes,,Naranjo,Llano Bonito,honey,0,1,0,1,0,1,0,0,2,1,1,5,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
78,14,Costa Rica,2016,87.4,Ortiz 2000 (2016),11.3,17189.22,"RYANS COFFEE ROASTERS, Cafe Nara, ALL THAT COFFEE",Omar Caldern Madrigal,,Dota,Santa Maria,honey,0,0,0,1,1,1,0,0,3,3,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,15,Costa Rica,2016,87.41,Las Nubes (2016),15.2,23121.78,Kyokuto Fadie Corporation,Adriana Fallas Venegas,,Leon Cortes,LLano Bonito,honey,0,0,1,1,1,1,0,0,0,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,16,Costa Rica,2016,87.31,El Halcón (2016),10.2,16865.19,"Nippon Coffee Trading Co., Ltd",Luis Enrique Navarro Porras,,Dota,La Bandera,others_process,0,1,0,1,1,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,17,Costa Rica,2016,87.19,La Plaza (2016),10.2,15515.93,"Wataru & Co., Ltd.",Efrain Navarro Blanco,,Len Corts,Llano Bonito,others_process,0,0,0,1,0,0,0,0,1,2,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,18,Costa Rica,2016,87.13,Calle Valverde (2016),12.1,18406.16,Kaffebrenneriet as,Marlene Mayela Brenes Morera,,Naranjo,Cirri Sur,others_process,0,0,0,1,0,1,0,2,1,3,1,5,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
83,19,Costa Rica,2016,86.84,La Cajuela (2016),10.3,17030.54,"Wataru & Co., Ltd.",Maria Mayela Quesada Rodriguez,,Naranjo,Lorudes de Cirri,honey,0,1,0,1,0,0,0,0,0,2,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20,Costa Rica,2016,86.53,El Centro (2016),12.9,20476.3,"UCC Ueshima Coffee Co., Ltd.","Valladares Rodriguez, Inmer Abel",,Getsemani,San Rafael de Heredia,honey,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,21,Costa Rica,2016,86.38,El Yasal (2016),10.2,16190.56,Kyokuto Fadie Corporation,Melvin Gamboa Angulo,,Leon Cortes,San Pablo,others_process,0,0,0,1,0,1,0,0,2,1,1,8,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
86,1,Costa Rica,2017,92.0,Finca Don Antonio 2017,80.6,47977.15,"Maruyama Coffee, Adachi Coffee, Sarutahiko Coffee, Difference Coffee (UK), Good Boy Bob Coffee (U.S.A.), Saza Coffee",Grupo Los Grande de Copey S.A.,1900.0,-,Tarrazú,honey,0,0,0,0,0,1,0,0,0,0,4,8,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
87,1,Costa Rica,2017,92.0,Finca Don Antonio 2017,80.3,47798.58,"Time’s Club, Inc. , Coffee Libre , Hisashi Yamamoto Coffee(Unir) , Proud Mary",Grupo Los Grande de Copey S.A.,1900.0,-,Tarrazú,honey,0,0,0,0,0,1,0,0,0,0,4,8,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88,2,Costa Rica,2017,90.88,VOLCAN AZUL 2017,38.71,20481.46,SUPREMO,FERNANDO CASTRO JIMÉNEZ,,-,Valle Occidental,honey,0,0,1,0,0,0,0,0,1,1,2,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
89,2,Costa Rica,2017,90.88,VOLCAN AZUL 2017,38.7,20476.17,"Black Gold Coffee Co., Ltd.",FERNANDO CASTRO JIMÉNEZ,,-,Valle Occidental,honey,0,0,1,0,0,0,0,0,1,1,2,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
90,3,Costa Rica,2017,90.35,Don Cayito 2017,37.1,19629.61,"Taniguchi Coffee, NOZY COFFEE Co.,Ltd, COFFEE FACTORY, Magnolia Coffee Roasters, SHRUB COFFEE, NAGAHAMA COFFEE Inc.",Luis Ricardo Calderón Madrigal,,-,Tarrazú,washed,1,1,0,0,0,0,0,0,0,3,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91,3,Costa Rica,2017,90.35,Don Cayito 2017,36.91,19529.08,"Beijing HMC Foods Co.,Ltd",Luis Ricardo Calderón Madrigal,,-,Tarrazú,washed,1,1,0,0,0,0,0,0,0,3,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,4,Costa Rica,2017,89.76,EL DIAMANTE 2017,25.1,53952.2,"Time’s Club, Inc. , Coffee Libre , Hisashi Yamamoto Coffee(Unir)",CARLOS FERNANDEZ MORERA,,-,Valle Occidental,anaerobic,0,0,0,0,1,1,0,2,1,4,0,4,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
93,5,Costa Rica,2017,89.41,Finca la Planada 2017,20.4,15516.04,"Zoka Coffee Inc, Kean Coffee",Arnaldo Barrantes Zuñiga,1500.0,-,Valle Occidental,honey,1,1,0,0,0,0,0,0,3,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,6,Costa Rica,2017,89.24,La Ladera 2017,17.3,18879.14,"Coffeejumbbang & Museo co.,Ltd (Republic of South Korea)",Maria Auxiliadora Bonilla Solis,,-,Tarrazú,honey,0,0,0,1,0,1,0,0,3,3,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,7,Costa Rica,2017,89.09,El Cedral 2017,20.2,21375.84,Dongjin Trading,Hector Bonilla Cruz,,-,Tarrazú,natural,0,0,0,1,0,1,0,0,2,4,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,8,Costa Rica,2017,88.97,Finca la Torre 2017,15.7,16613.9,Brew92,Ania Maria Barrantes Zuñiga,,-,Valle Occidental,natural,0,0,0,0,0,1,0,0,0,2,1,7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97,9,Costa Rica,2017,88.91,ZAPOTE 2017,11.9,18101.92,Camel Step Roasters,OLDEMAR ARRIETA LOBO,,-,Valle Occidental,honey,0,0,0,1,1,0,0,0,2,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,10,Costa Rica,2017,88.79,EL CORRAL 2017,13.1,13862.55,Bailies Coffee Company,OLDEMAR ARRIETA LOBO,,-,OLDEMAR ARRIETA LOBO,honey,0,0,0,1,0,1,0,0,1,4,0,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,11,Costa Rica,2017,88.24,Doña Ileana 2017,12.3,18303.75,"Dabov Specialty Coffee, Mad for COE( LaB Coffee, Cafe Gather, Gee Coffee Roasters, Grand Gru, Della Cassa, Marigold Coffee Lab, RYANS COFFEE ROASTERS)",Cesar Felipe Rodriguez Villalobos,,-,Valle Occidental,natural,0,1,0,0,0,0,0,0,0,5,0,6,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,12,Costa Rica,2017,88.09,Flor de Café 2017,14.09,15376.14,Terarosa (Haksan Co.Ltd),Carlos Eduardo Barrantes,,-,Valle Occidental,washed,0,0,0,0,0,1,0,1,1,2,1,9,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
101,13,Costa Rica,2017,87.91,Finca Leoncio 2017,12.17,18512.64,Campos Coffee,Manuel Barrantes Zuñiga,,-,Valle Occidental,washed,1,0,0,1,1,1,0,0,1,2,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,14,Costa Rica,2017,87.82,Las Nubes 2017,12.05,12751.43,"Wataru & Co., Ltd",Adriana Fallas Venegas,,-,Tarrazú,honey,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,15,Costa Rica,2017,87.79,LA MONTAÑA 2017,11.7,19345.36,"Wataru & Co., Ltd",MARCO V. ARRIETA BRENES,,-,Valle Occidental,washed,0,0,0,1,0,0,0,0,1,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,16,Costa Rica,2017,87.79,EL BOSQUE 2017,17.0,23049.11,Sulalat Coffee Trading,MARLENE BRENES MORERA,,-,Valle Occidental,washed,1,0,0,1,0,1,0,0,1,4,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,17,Costa Rica,2017,87.76,La Loma 2017,13.1,13862.55,Merlo Coffee,Josue Bonilla Solis,,-,Tarrazú,honey,0,0,0,1,0,1,0,0,0,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,18,Costa Rica,2017,87.56,Bellavista 2017,12.78,13523.92,"Tashiro Coffee Co., Ltd",Josue Bonilla Solis,,-,Tarrazú,honey,0,0,0,0,0,1,0,0,1,2,2,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
